loan_id,status,due_date,paid_date,loan_amount,risk_score,gender,age,dependants,device,urban_city,loan_usage
b28086a0f7,paid,2018-06-04,2018-06-05,2200,0.830,Mujer,30,2,ios,urbano,Otros
b360077db5,paid,2018-06-04,2018-06-12,2400,0.841,Mujer,41,0,ios,rural,Educacion
b50b480907,paid,2018-06-04,2018-05-29,2100,0.906,Hombre,18,0,ios,urbano,Otros
b6fdd38812,loan,2018-06-05,,1800,0.723,Mujer,23,0,ios,rural,Otros
bd997fc788,paid,2018-06-04,2018-06-04,1900,0.685,Mujer,52,0,android,urbano,Inversion
be71b76351,paid,2018-06-04,2018-06-04,2100,0.989,Hombre,51,2,ios,urbano,Educacion
c7144d0fa8,paid,2018-06-04,2018-06-07,3300,0.965,Mujer,39,2,ios,urbano,Educacion
d39945547a,paid,2018-06-05,2018-05-24,2200,0.931,Mujer,31,0,ios,urbano,Educacion
d69682e896,paid,2018-06-04,2018-06-04,2100,0.807,Hombre,18,0,ios,urbano,Otros
d920ec7a39,paid,2018-06-01,2018-05-16,2500,0.938,Hombre,38,0,ios,rural,Educacion
da60c6041c,paid,2018-06-04,2018-06-01,2000,0.932,Mujer,32,1,ios,urbano,Educacion
ddd831adaa,paid,2018-06-04,2018-07-19,2200,0.932,Mujer,32,3,ios,urbano,Educacion
ddf818ee4d,paid,2018-06-04,2018-06-04,2000,0.945,Mujer,45,0,ios,urbano,Inversion
e094f5001a,paid,2018-06-04,2018-05-23,2100,0.871,Mujer,33,0,ios,urbano,Otros
ee5a0d6b7d,paid,2018-06-01,2018-05-31,2500,0.878,Hombre,30,0,ios,urbano,Educacion
efcee9f7f1,paid,2018-06-01,2018-05-30,2700,0.952,Mujer,52,0,ios,urbano,Inversion
f5792e15ec,paid,2018-06-04,2018-06-01,2400,0.850,Mujer,50,0,ios,urbano,Educacion
f839029602,paid,2018-06-04,2018-06-04,2700,0.891,Mujer,30,0,ios,urbano,Inversion
f967542fba,paid,2018-06-04,2018-06-01,2100,0.938,Hombre,38,3,ios,urbano,Educacion
fda55c951d,paid,2018-06-01,2018-05-31,2300,0.995,Mujer,46,0,ios,urbano,Educacion
057f3dff5b,loan,2018-06-04,,2000,0.742,Mujer,42,3,android,urbano,Personal
0d6145b0ab,paid,2018-06-04,2018-05-31,2300,0.941,Mujer,41,1,ios,urbano,Personal
0edab1b806,paid,2018-06-04,2018-05-28,2300,0.841,Mujer,41,1,android,urbano,Inversion
1537493437,paid,2018-06-04,2018-06-04,2600,0.916,Hombre,18,0,ios,urbano,Educacion
246a37e2d7,paid,2018-06-04,2018-05-31,2400,0.975,Mujer,32,2,ios,urbano,Educacion
2.61E+99,loan,2018-06-03,,2900,0.724,Mujer,24,3,ios,urbano,Otros
2e6592bfb6,paid,2018-06-04,2018-05-31,2700,0.980,Mujer,47,0,ios,urbano,Educacion
3432ff8163,paid,2018-06-04,2018-05-31,2300,0.969,Hombre,23,3,ios,urbano,Educacion
37716e4bdd,paid,2018-06-04,2018-05-31,2400,0.985,Mujer,50,0,ios,urbano,Personal
3d5829e361,paid,2018-06-04,2018-05-28,1700,0.911,Mujer,18,0,ios,urbano,Otros
46ca3a1111,paid,2018-06-04,2018-05-27,2200,0.849,Hombre,49,0,android,urbano,Otros
48707ed590,paid,2018-06-01,2018-05-31,2100,0.868,Hombre,43,2,ios,rural,Otros
49618f8af0,paid,2018-06-04,2018-06-04,2100,0.840,Mujer,40,0,ios,urbano,Otros
516863e1ae,paid,2018-06-05,2018-06-05,1600,0.646,Hombre,46,0,ios,urbano,Otros
5862cbe121,loan,2018-06-05,,2400,0.644,Mujer,44,3,ios,urbano,Otros
64670bdbf8,paid,2018-06-02,2018-05-31,2500,0.944,Mujer,44,1,android,urbano,Personal
6c66009de6,paid,2018-06-04,2018-06-17,1900,0.929,Hombre,29,0,ios,rural,Educacion
707e1ce523,paid,2018-06-04,2018-06-15,2600,0.980,Mujer,53,0,ios,urbano,Otros
77015da31e,paid,2018-06-04,2018-06-07,2500,0.805,Mujer,18,0,android,urbano,Otros
7849d559ae,paid,2018-06-01,2018-05-26,1800,0.976,Hombre,42,3,ios,urbano,Personal
7916012325,paid,2018-06-04,2018-05-31,1900,0.885,Mujer,39,1,ios,urbano,Educacion
7c0b1aae42,paid,2018-06-04,2018-06-04,2300,0.941,Mujer,41,0,ios,urbano,Educacion
7d2e77b5b8,paid,2018-06-01,2018-05-30,2300,0.742,Mujer,42,2,ios,urbano,Otros
7f747a9ebe,paid,2018-06-04,2018-05-22,3200,0.869,Hombre,39,2,ios,urbano,Educacion
812b695b9c,loan,2018-06-04,,2200,0.919,Hombre,19,3,ios,urbano,Personal
81ca2f58ba,paid,2018-06-04,2018-06-06,2000,0.850,Mujer,50,0,ios,urbano,Personal
864073a20b,paid,2018-06-04,2018-05-31,2000,0.918,Hombre,18,1,ios,rural,Personal
886500f145,loan,2018-06-04,,1800,0.746,Hombre,46,3,ios,urbano,Inversion
8d86d74708,paid,2018-06-04,2018-06-04,2500,0.842,Mujer,42,1,ios,urbano,Otros
8e128d9d34,paid,2018-06-04,2018-05-31,2600,0.969,Hombre,38,2,ios,rural,Inversion
8ebd48af31,paid,2018-06-04,2018-05-30,2000,0.990,Mujer,39,0,ios,urbano,Educacion
9cec56eded,paid,2018-06-05,2018-05-31,2400,0.919,Hombre,19,0,ios,urbano,Inversion
9ef66b8f20,paid,2018-06-05,2018-05-31,1900,0.980,Mujer,19,2,ios,urbano,Educacion
9fa9b3ae0b,paid,2018-06-04,2018-05-18,2400,0.923,Mujer,23,1,ios,urbano,Otros
a5b8672110,paid,2018-06-04,2018-05-28,2600,0.911,Mujer,18,0,ios,urbano,Educacion
afd09eeae1,paid,2018-06-04,2018-05-25,2400,0.915,Mujer,18,1,ios,urbano,Educacion
b6ae8b3f8f,paid,2018-06-04,2018-05-30,2600,0.701,Mujer,18,0,ios,urbano,Otros
b6ee681429,paid,2018-06-04,2018-05-29,2300,0.975,Mujer,53,1,ios,urbano,Educacion
b6f25a87fb,paid,2018-06-04,2018-06-07,1900,0.790,Mujer,38,3,ios,urbano,Personal
b84481190e,loan,2018-06-04,,2400,0.889,Hombre,28,1,ios,urbano,Otros
c765a63a7c,paid,2018-06-01,2018-06-01,2200,0.981,Mujer,22,2,ios,urbano,Educacion
d57fa9d372,paid,2018-06-04,2018-06-02,1400,0.922,Mujer,22,0,ios,rural,Otros
daaa65c164,paid,2018-06-04,2018-06-08,2300,0.913,Mujer,18,2,ios,urbano,Educacion
e2bed48108,loan,2018-06-04,,2500,0.745,Mujer,45,3,android,rural,Otros
edea724429,paid,2018-06-04,2018-05-31,2400,0.884,Mujer,40,0,ios,rural,Otros
f0e4cf0e44,paid,2018-06-04,2018-05-29,2000,0.941,Mujer,41,3,ios,urbano,Inversion
f485a8537a,paid,2018-06-01,2018-05-31,2400,0.972,Mujer,30,3,ios,urbano,Educacion
f4e26526d8,loan,2018-06-04,,1800,0.869,Hombre,29,0,android,urbano,Educacion
f5682fcd50,paid,2018-06-04,2018-06-15,2500,0.970,Mujer,32,1,ios,urbano,Educacion
f963560cf6,paid,2018-06-04,2018-06-01,2000,0.925,Mujer,25,0,ios,urbano,Inversion
f9c58ae062,paid,2018-06-04,2018-05-26,2100,0.969,Hombre,51,1,ios,urbano,Educacion
fac60c1c39,loan,2018-06-04,,2500,0.853,Mujer,53,0,ios,urbano,Educacion
fdce45870e,paid,2018-06-04,2018-06-04,1800,0.948,Hombre,48,0,ios,urbano,Educacion
03b63b5505,paid,2018-06-01,2018-05-31,1800,0.978,Hombre,32,2,ios,urbano,Educacion
37fbb31ba8,paid,2018-06-01,2018-05-31,2700,0.983,Mujer,21,1,ios,urbano,Educacion
4386d7ab84,paid,2018-06-04,2018-06-01,2200,0.971,Mujer,43,3,ios,urbano,Educacion
470609a979,paid,2018-06-04,2018-05-30,2500,0.978,Hombre,36,0,ios,urbano,Otros
492496559c,paid,2018-06-04,2018-05-31,2500,0.927,Hombre,27,0,ios,urbano,Educacion
4fa7b782b2,paid,2018-06-01,2018-05-30,2100,0.979,Hombre,48,2,ios,urbano,Inversion
52d0d66718,paid,2018-06-04,2018-05-19,2100,0.827,Hombre,27,2,ios,urbano,Educacion
542c71c4f2,paid,2018-06-04,2018-06-04,1800,0.930,Mujer,30,2,ios,rural,Educacion
58309106b5,paid,2018-06-01,2018-05-22,2900,0.893,Mujer,33,2,android,urbano,Otros
589280e558,paid,2018-06-01,2018-05-30,2500,0.912,Mujer,18,0,ios,urbano,Otros
5cdb548862,paid,2018-06-05,2018-06-04,2600,0.840,Mujer,40,1,ios,urbano,Otros
610c5422be,paid,2018-06-05,2018-05-31,2200,0.727,Hombre,27,2,ios,urbano,Otros
67b107f5e8,paid,2018-06-04,2018-06-05,2000,0.940,Mujer,40,0,ios,urbano,Educacion
6d1d812d64,paid,2018-06-04,2018-05-31,2100,0.900,Mujer,18,1,ios,urbano,Otros
718c89b517,paid,2018-06-04,2018-06-03,2400,0.810,Mujer,18,0,android,urbano,Inversion
7381efd6a6,loan,2018-06-04,,1900,0.946,Hombre,46,1,ios,urbano,Educacion
76fe93b075,paid,2018-06-04,2018-06-08,2100,0.842,Mujer,42,3,ios,urbano,Personal
7b7e6f51d7,paid,2018-06-04,2018-05-30,2200,0.874,Mujer,34,3,ios,rural,Inversion
7faedd6d1a,paid,2018-06-05,2018-06-02,2000,0.815,Mujer,18,1,ios,urbano,Educacion
8235a6d726,paid,2018-06-01,2018-05-31,2100,0.985,Mujer,34,1,ios,urbano,Educacion
8b473a48a8,paid,2018-06-04,2018-05-31,2100,0.988,Hombre,47,1,ios,urbano,Inversion
8c0910195f,paid,2018-06-04,2018-06-04,1700,0.621,Mujer,21,0,ios,urbano,Otros
903cb1bee5,loan,2018-06-05,,2300,0.642,Mujer,42,1,android,urbano,Otros
98c9cecfe2,paid,2018-06-04,2018-06-01,1700,0.957,Hombre,29,3,ios,urbano,Educacion
9bf407fb72,paid,2018-06-04,2018-06-04,1800,0.866,Hombre,37,3,ios,urbano,Otros
9ee993c8cb,loan,2018-06-04,,2300,0.725,Mujer,25,0,ios,rural,Otros
a0675c15b2,paid,2018-06-04,2018-05-30,2200,0.975,Mujer,40,0,ios,urbano,Educacion
a2890741a2,paid,2018-06-01,2018-06-01,2400,0.898,Hombre,47,3,ios,urbano,Personal
a8ded33168,paid,2018-06-04,2018-06-04,2200,0.839,Hombre,39,1,ios,urbano,Personal
ab4126e674,paid,2018-06-04,2018-05-31,2200,0.977,Hombre,46,0,ios,urbano,Educacion
b207aaa27e,paid,2018-06-01,2018-05-30,2300,0.687,Hombre,18,0,ios,urbano,Otros
b272b88122,paid,2018-06-04,2018-06-03,2100,0.958,Hombre,43,0,ios,urbano,Educacion
b948418583,paid,2018-06-04,2018-06-04,2800,0.837,Hombre,37,0,ios,urbano,Inversion
d6776410c1,paid,2018-06-04,2018-05-21,2100,0.897,Hombre,43,1,ios,urbano,Personal
da2bb62abe,loan,2018-06-04,,2300,0.683,Mujer,52,2,ios,urbano,Inversion
fe13fdd40e,paid,2018-06-04,2018-05-24,1800,0.923,Mujer,23,2,ios,urbano,Educacion
fe16731220,paid,2018-06-05,2018-06-05,1700,0.907,Hombre,18,3,ios,urbano,Personal
ff4461566c,paid,2018-06-04,2018-06-02,2400,0.657,Hombre,48,1,android,urbano,Otros
01498b5034,paid,2018-06-04,2018-06-04,2100,0.833,Mujer,33,2,ios,urbano,Otros
01aa43bfce,paid,2018-06-04,2018-05-31,2100,0.978,Hombre,51,3,ios,urbano,Personal
0259ea7f2b,paid,2018-06-04,2018-06-04,2600,0.888,Hombre,51,0,ios,urbano,Educacion
02ea4c1158,paid,2018-06-01,2018-05-30,2700,0.882,Mujer,25,2,android,urbano,Personal
0cea16c23e,paid,2018-06-04,2018-05-31,2500,0.930,Mujer,30,0,ios,urbano,Inversion
128fba99e0,paid,2018-06-04,2018-05-31,2200,0.905,Mujer,18,3,ios,urbano,Educacion
189e6cf4ef,loan,2018-06-04,,2000,0.916,Hombre,18,1,ios,urbano,Otros
1a9f0f494c,paid,2018-06-02,2018-05-31,2400,0.942,Mujer,42,3,ios,urbano,Personal
1d5ca6eee7,paid,2018-06-04,2018-06-01,2900,0.950,Mujer,50,0,android,urbano,Inversion
1f818322b7,paid,2018-06-04,2018-06-04,2100,0.933,Mujer,33,0,ios,urbano,Inversion
224e00e2cd,paid,2018-06-01,2018-05-31,2400,0.939,Hombre,39,0,ios,urbano,Otros
2b88ce9f87,loan,2018-06-04,,2700,0.849,Hombre,49,0,ios,urbano,Educacion
2bb823754d,paid,2018-06-04,2018-06-15,2800,0.933,Mujer,33,3,ios,urbano,Inversion
2d4ad1e459,paid,2018-06-05,2018-05-29,2400,0.974,Mujer,38,1,ios,urbano,Educacion
318cfc6827,paid,2018-06-04,2018-07-03,2400,0.837,Hombre,37,0,ios,urbano,Inversion
3c41df4a5a,paid,2018-06-05,2018-06-06,2500,0.878,Hombre,37,0,ios,rural,Personal
3dd32d1a3d,paid,2018-06-04,2018-06-04,2400,0.906,Hombre,18,1,ios,urbano,Otros
3fa33f8b88,paid,2018-06-04,2018-06-02,2600,0.945,Mujer,45,1,ios,urbano,Otros
46805e2fb5,paid,2018-06-04,2018-06-05,2500,0.819,Hombre,19,3,ios,rural,Inversion
4c3dda7e76,paid,2018-06-02,2018-05-30,2700,0.892,Mujer,38,1,ios,urbano,Personal
4e02ce7498,paid,2018-06-01,2018-05-31,2400,0.988,Hombre,41,0,ios,urbano,Educacion
4ef05d53dc,paid,2018-06-04,2018-05-31,2300,0.870,Mujer,45,0,ios,urbano,Educacion
542d353e2f,paid,2018-06-04,2018-06-02,2700,0.922,Mujer,22,0,ios,rural,Educacion
5796c1a3ea,loan,2018-06-01,,2500,0.968,Hombre,44,0,ios,urbano,Inversion
5a34236d1c,loan,2018-06-04,,2300,0.758,Hombre,43,0,android,rural,Otros
5da2e24ef6,paid,2018-06-05,2018-06-05,2200,0.747,Hombre,47,0,ios,rural,Otros
5f5fc4de9a,paid,2018-06-04,2018-06-03,2400,0.963,Mujer,37,0,ios,urbano,Educacion
6049557789,paid,2018-06-01,2018-06-01,1800,0.929,Hombre,29,0,android,rural,Personal
62ef235159,paid,2018-06-04,2018-05-31,2400,0.961,Mujer,53,0,ios,urbano,Educacion
64d5d1d570,paid,2018-06-04,2018-06-01,1900,0.990,Mujer,34,0,ios,urbano,Educacion
65158a2c19,paid,2018-06-05,2018-06-01,1800,0.978,Hombre,34,3,ios,urbano,Otros
6e6932bbb7,paid,2018-06-01,2018-05-24,1600,0.964,Mujer,29,2,ios,urbano,Inversion
7019bfb1b4,paid,2018-06-01,2018-05-31,2200,0.949,Hombre,49,1,ios,urbano,Educacion
73bb25e0a2,paid,2018-06-01,2018-05-24,2500,0.914,Mujer,18,1,ios,urbano,Educacion
755cc97918,paid,2018-06-04,2018-06-02,2800,0.954,Mujer,54,0,ios,urbano,Educacion
762d843a35,loan,2018-06-04,,2500,0.803,Mujer,18,1,ios,rural,Otros
763a5c8fdd,paid,2018-06-01,2018-06-30,2500,0.962,Mujer,20,2,ios,urbano,Educacion
77b42c0674,paid,2018-06-04,2018-05-31,2100,0.843,Mujer,43,1,ios,urbano,Educacion
7bed1d52da,paid,2018-06-01,2018-06-01,2700,0.921,Mujer,21,0,ios,urbano,Educacion
7da6b41b96,paid,2018-06-04,2018-05-31,2300,0.968,Hombre,21,0,ios,urbano,Educacion
81e651a2c6,loan,2018-06-04,,2400,0.948,Hombre,48,1,ios,urbano,Educacion
886a7218d1,paid,2018-06-04,2018-05-31,2600,0.993,Mujer,32,0,ios,urbano,Inversion
8cea5ad8df,loan,2018-06-05,,2400,0.627,Hombre,27,0,ios,urbano,Otros
8e74218a03,loan,2018-06-05,,2500,0.639,Hombre,39,1,ios,urbano,Inversion
8ee8f924d0,paid,2018-06-05,2018-06-04,2000,0.713,Mujer,18,0,ios,rural,Otros
91fb16c67c,paid,2018-06-04,2018-06-02,1600,0.766,Hombre,23,0,ios,urbano,Personal
9351ce6a2c,paid,2018-06-05,2018-06-04,2200,0.946,Hombre,46,3,ios,urbano,Educacion
9e20fe28a9,paid,2018-06-02,2018-05-31,2500,0.974,Mujer,48,0,ios,urbano,Inversion
9e8f6a215b,loan,2018-06-05,,2900,0.665,Mujer,48,1,ios,urbano,Otros
9eb555239c,paid,2018-06-04,2018-05-31,2500,0.942,Mujer,42,0,ios,urbano,Educacion
a08bbc69ba,paid,2018-06-05,2018-06-05,2700,0.745,Mujer,45,1,android,urbano,Otros
a31197f997,paid,2018-06-05,2018-06-02,3000,0.878,Hombre,34,3,ios,urbano,Inversion
b99c96e049,paid,2018-06-01,2018-05-21,2000,0.993,Mujer,55,1,ios,urbano,Educacion
bc711393bb,paid,2018-06-04,2018-05-17,2000,0.947,Hombre,47,2,ios,urbano,Otros
c207932581,loan,2018-06-05,,2300,0.759,Hombre,56,2,android,urbano,Educacion
cb43f5d1e4,paid,2018-06-04,2018-05-30,2700,0.946,Hombre,46,2,ios,urbano,Educacion
d0edd4fe54,loan,2018-06-04,,2900,0.826,Hombre,26,0,ios,urbano,Educacion
ddb1738e0b,paid,2018-06-05,2018-06-05,2400,0.732,Mujer,32,0,ios,urbano,Otros
e402bfc4b1,paid,2018-06-05,2018-06-04,2800,0.909,Hombre,18,1,ios,urbano,Personal
e8f721b8ad,loan,2018-06-01,,2500,0.701,Mujer,18,0,ios,urbano,Educacion
f09a601b0a,paid,2018-06-05,2018-06-01,2400,0.947,Hombre,47,0,android,urbano,Personal
f6d32d7fcc,paid,2018-06-01,2018-06-01,2200,0.968,Hombre,26,0,ios,urbano,Educacion
fa72052fa7,paid,2018-06-04,2018-05-31,2500,0.648,Hombre,48,0,ios,urbano,Otros
09383705ef,paid,2018-06-02,2018-05-21,2600,0.979,Hombre,48,0,ios,urbano,Educacion
0dfc87dc55,paid,2018-06-04,2018-05-29,1900,0.995,Mujer,23,0,ios,urbano,Educacion
17aa0543bc,loan,2018-06-04,,2200,0.702,Mujer,18,0,ios,rural,Personal
1916e60974,paid,2018-06-02,2018-06-01,2700,0.830,Mujer,30,3,android,urbano,Inversion
1a89b8857b,paid,2018-06-01,2018-05-31,2000,0.984,Mujer,27,3,ios,urbano,Personal
1f820e5d66,loan,2018-06-04,,2400,0.902,Mujer,18,1,ios,urbano,Otros
226ba01805,paid,2018-06-05,2018-06-01,2700,0.887,Hombre,21,1,ios,rural,Educacion
285edc71ca,paid,2018-06-04,2018-06-04,2800,0.865,Mujer,18,3,android,urbano,Otros
28e1dc4735,paid,2018-06-04,2018-06-04,2200,0.885,Mujer,51,1,ios,urbano,Educacion
317559e5ad,paid,2018-06-05,2018-06-11,1600,0.654,Mujer,54,0,ios,urbano,Otros
31f26ad55e,paid,2018-06-04,2018-06-15,1800,0.926,Hombre,26,0,ios,urbano,Educacion
324798ee1a,paid,2018-06-05,2018-06-13,1800,0.640,Mujer,40,0,android,urbano,Otros
334565c240,paid,2018-06-04,2018-05-21,2400,0.980,Mujer,21,0,android,urbano,Educacion
43256a857b,paid,2018-06-04,2018-05-30,2200,0.841,Mujer,41,2,ios,urbano,Inversion
454f87b5b7,paid,2018-06-04,2018-06-02,2400,0.703,Mujer,18,1,ios,urbano,Inversion
50565ca9c9,paid,2018-06-04,2018-06-02,2000,0.725,Mujer,25,0,ios,rural,Inversion
52f5702eb8,loan,2018-06-01,,1900,0.787,Hombre,48,1,android,urbano,Otros
55f4817321,paid,2018-06-02,2018-05-30,2000,0.700,Mujer,18,0,ios,urbano,Otros
5ff50a67bf,loan,2018-06-05,,2100,0.651,Mujer,51,0,ios,rural,Inversion
6697603e0a,paid,2018-06-05,2018-06-05,2400,0.696,Hombre,33,2,ios,rural,Educacion
68ba945b4d,paid,2018-06-04,2018-06-08,2500,0.910,Mujer,18,0,ios,urbano,Educacion
6d9486ea74,paid,2018-06-05,2018-05-28,2200,0.689,Hombre,27,3,android,urbano,Otros
70c79374d2,paid,2018-06-05,2018-05-17,2800,0.753,Mujer,53,1,ios,rural,Educacion
77957897b2,paid,2018-06-05,2018-06-05,2400,0.682,Mujer,22,0,ios,rural,Otros
83eccaddc9,paid,2018-06-01,2018-05-31,2400,0.939,Hombre,39,0,ios,urbano,Educacion
88fd38e668,paid,2018-06-04,2018-06-04,2100,0.794,Mujer,41,0,ios,urbano,Personal
890f58307b,paid,2018-06-05,2018-06-05,2400,0.669,Hombre,55,0,android,rural,Otros
9d214ae081,paid,2018-06-04,2018-05-31,2000,0.924,Mujer,24,0,ios,urbano,Otros
a69196bc86,paid,2018-06-01,2018-05-31,2200,0.969,Hombre,40,0,ios,urbano,Educacion
a7b4e77eca,paid,2018-06-04,2018-06-05,2100,0.865,Mujer,44,0,ios,urbano,Personal
ae26b87f59,paid,2018-06-04,2018-05-30,2200,0.864,Mujer,38,3,android,urbano,Inversion
c39a0e45d9,paid,2018-06-04,2018-05-31,2300,0.952,Mujer,52,0,ios,urbano,Inversion
c43def15f6,paid,2018-06-04,2018-05-30,2200,0.881,Mujer,36,0,ios,urbano,Otros
c9785f2fd6,paid,2018-06-04,2018-06-04,1800,0.889,Hombre,22,1,ios,urbano,Inversion
d30e40e850,paid,2018-06-04,2018-05-30,2100,0.890,Mujer,30,0,ios,urbano,Inversion
dadaeffc69,paid,2018-06-02,2018-05-31,2000,0.982,Mujer,20,3,ios,urbano,Educacion
ddd1b5fa78,paid,2018-06-04,2018-05-25,2600,0.895,Mujer,56,0,ios,urbano,Personal
df1fe9e289,paid,2018-06-04,2018-06-04,1900,0.911,Mujer,18,2,ios,urbano,Otros
ead109367e,paid,2018-06-05,2018-06-04,2700,0.816,Hombre,18,0,ios,rural,Educacion
eb4503fde3,paid,2018-06-04,2018-06-02,1900,0.907,Hombre,18,0,ios,urbano,Educacion
ec399d898c,paid,2018-06-01,2018-05-31,2500,0.960,Mujer,18,0,ios,urbano,Inversion
eedd564551,paid,2018-06-04,2018-05-25,2600,0.982,Mujer,50,1,ios,urbano,Educacion
f238a1c9ee,paid,2018-06-01,2018-06-01,1900,0.969,Hombre,56,1,ios,urbano,Educacion
f4e1e83f54,paid,2018-06-04,2018-05-25,2600,0.681,Mujer,20,2,ios,urbano,Otros
ff07d378ac,paid,2018-06-04,2018-05-23,2400,0.857,Hombre,27,0,ios,urbano,Educacion
0ac4add2c7,paid,2018-06-03,2018-05-31,2600,0.685,Mujer,53,0,ios,urbano,Inversion
0cff4e1169,paid,2018-06-04,2018-05-31,2100,0.872,Mujer,18,1,ios,urbano,Otros
1bc6561485,paid,2018-06-04,2018-05-31,2900,0.913,Mujer,18,0,ios,urbano,Educacion
1c51bbfb97,paid,2018-06-04,2018-05-30,2000,0.844,Mujer,44,0,ios,urbano,Personal
1e04584557,paid,2018-06-01,2018-05-29,3100,0.954,Mujer,54,0,ios,urbano,Personal
1e7c382396,paid,2018-06-04,2018-05-30,2000,0.841,Mujer,41,0,android,urbano,Inversion
23302532de,paid,2018-06-02,2018-06-02,1700,0.705,Mujer,18,1,ios,urbano,Personal
242221c3c4,paid,2018-06-02,2018-06-01,1900,0.913,Mujer,18,1,android,rural,Inversion
290711fb82,paid,2018-06-05,2018-06-11,2400,0.718,Hombre,18,0,android,urbano,Otros
2e17ef453f,loan,2018-06-01,,2100,0.641,Mujer,41,0,android,urbano,Otros
315b6de162,paid,2018-06-01,2018-06-01,1900,0.952,Mujer,52,0,ios,urbano,Personal
35b2c60d5e,paid,2018-06-04,2018-05-22,2100,0.892,Mujer,48,1,ios,rural,Inversion
3c43f515b4,paid,2018-06-04,2018-05-27,2200,0.898,Hombre,31,0,ios,urbano,Educacion
3e647b9297,paid,2018-06-01,2018-05-31,2400,0.974,Mujer,30,1,ios,urbano,Inversion
4102b4a827,loan,2018-06-05,,2500,0.783,Mujer,22,1,ios,rural,Educacion
45aed82317,paid,2018-06-04,2018-06-04,2200,0.827,Hombre,27,2,ios,urbano,Otros
51af1894a5,paid,2018-06-04,2018-05-30,1800,0.912,Mujer,18,1,ios,rural,Educacion
562135e658,paid,2018-06-04,2018-06-04,1800,0.775,Mujer,26,1,ios,rural,Otros
5eb78ba646,paid,2018-06-01,2018-05-28,2600,0.839,Hombre,39,2,ios,urbano,Personal
630dc3af32,paid,2018-06-04,2018-06-01,2600,0.464,Mujer,25,1,ios,rural,Otros
6470847ba6,paid,2018-06-04,2018-06-02,1900,0.857,Hombre,34,0,ios,urbano,Educacion
6e2461db0a,paid,2018-06-04,2018-06-02,2200,0.905,Mujer,18,0,ios,urbano,Inversion
7c29422bbf,paid,2018-06-05,2018-06-05,2500,0.656,Hombre,56,0,android,urbano,Otros
7f1cd0383a,paid,2018-06-05,2018-05-18,2400,0.974,Mujer,48,1,ios,urbano,Educacion
898d63b5a4,paid,2018-06-01,2018-05-31,1900,0.980,Mujer,42,3,ios,urbano,Personal
8b0da7e6dc,loan,2018-06-05,,2600,0.657,Hombre,47,2,ios,urbano,Otros
920a31cb1e,paid,2018-06-04,2018-05-22,2300,0.944,Mujer,44,1,ios,urbano,Educacion
9211c0f15b,loan,2018-06-01,,2000,0.967,Hombre,27,3,ios,rural,Educacion
92c9e84834,loan,2018-06-04,,2500,0.600,Mujer,18,1,ios,urbano,Otros
949304f408,paid,2018-06-04,2018-06-01,2700,0.902,Mujer,18,0,ios,urbano,Inversion
9e22978505,paid,2018-06-04,2018-06-06,2400,0.991,Mujer,42,0,ios,urbano,Educacion
9f549ce462,paid,2018-06-05,2018-05-21,2600,0.915,Mujer,18,0,ios,rural,Inversion
ac983840ab,paid,2018-06-01,2018-05-31,2000,0.952,Mujer,52,0,ios,urbano,Educacion
ae9a1b7655,paid,2018-06-04,2018-05-30,2100,0.880,Mujer,34,0,ios,urbano,Otros
afc97e9534,paid,2018-06-01,2018-05-31,2300,0.917,Hombre,18,1,ios,urbano,Inversion
b5ecff5cd0,paid,2018-06-04,2018-05-25,2100,0.969,Hombre,30,0,ios,urbano,Educacion
bdb071c041,paid,2018-06-04,2018-05-31,2000,0.969,Hombre,32,2,ios,urbano,Personal
c1954a01a0,paid,2018-06-01,2018-05-29,2400,0.967,Hombre,33,3,ios,urbano,Educacion
c6dd27c424,loan,2018-06-04,,2100,0.846,Hombre,46,0,android,urbano,Inversion
e3d638c51f,paid,2018-06-04,2018-05-22,2100,0.908,Hombre,18,1,ios,urbano,Inversion
ebb1e19969,paid,2018-06-05,2018-06-07,2300,0.621,Mujer,21,1,ios,urbano,Inversion
f5799a197a,paid,2018-06-04,2018-06-04,2500,0.719,Hombre,19,0,ios,urbano,Otros
fe90941b4c,paid,2018-06-05,2018-06-05,2300,0.773,Mujer,44,3,android,urbano,Inversion
0785ea3af7,paid,2018-06-04,2018-05-31,2000,0.840,Mujer,40,3,ios,urbano,Educacion
15a733d6be,paid,2018-06-04,2018-05-31,2600,0.936,Hombre,36,0,ios,urbano,Personal
21a39f6cfc,paid,2018-06-04,2018-06-04,2400,0.940,Mujer,40,1,ios,urbano,Inversion
2691da290c,paid,2018-06-05,2018-06-11,2500,0.919,Hombre,19,3,ios,urbano,Educacion
481014cb49,paid,2018-06-04,2018-05-30,2200,0.882,Mujer,32,2,ios,rural,Otros
4b0c081654,paid,2018-06-01,2018-05-31,2400,0.971,Mujer,53,0,ios,rural,Educacion
549779333b,paid,2018-06-05,2018-05-18,2300,0.846,Hombre,46,2,ios,urbano,Inversion
569f314afa,paid,2018-06-05,2018-06-08,2100,0.738,Hombre,38,1,android,urbano,Inversion
5946967a4b,paid,2018-06-05,2018-06-05,2100,0.725,Mujer,25,1,ios,urbano,Inversion
5c96d64456,paid,2018-06-01,2018-05-30,2300,0.972,Mujer,18,1,ios,urbano,Personal
